directory,stage,path,latency_s,mean_r,mean_g,mean_b,mean_exg,std_exg,mean_ngrdi,mean_rbr,bright_fraction,boll_count_proxy,white_region_fraction
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095853_0346_D.JPG,3.7990562915802,97.09773254394531,95.52050018310547,62.19343185424805,31.74981689453125,32.08195114135742,-0.010867444798350334,1321669.375,0.06201866363329963,3483.0,0.012587611453258572
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095855_0347_D.JPG,3.7860894203186035,91.57902526855469,89.1819839477539,59.711151123046875,27.073701858520508,31.11444854736328,-0.019963771104812622,1067360.25,0.04740401997732635,3730.0,0.01333575581395349
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095857_0348_D.JPG,3.8033106327056885,98.08357238769531,94.90021514892578,64.48494720458984,27.23213005065918,31.766862869262695,-0.023928072303533554,1075158.625,0.06601704928455435,4177.0,0.016102793608481172
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095859_0349_D.JPG,3.778843879699707,91.82562255859375,88.67654418945312,60.87869644165039,24.649011611938477,30.350364685058594,-0.02630229853093624,859088.75,0.04908414912522597,3972.0,0.014555422143579373
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095901_0350_D.JPG,3.7764828205108643,96.92243194580078,92.01924133300781,64.75092315673828,22.36505126953125,29.94078254699707,-0.03692112863063812,822041.375,0.06316646942120906,4515.0,0.017972460321107945
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095903_0351_D.JPG,3.767552614212036,90.40533447265625,86.6681137084961,60.88532638549805,22.045761108398438,28.56902503967285,-0.03099045716226101,719711.1875,0.0487459114655146,3912.0,0.014767604635842755
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095905_0352_D.JPG,3.775808811187744,94.99229431152344,90.33354949951172,63.33979797363281,22.335052490234375,28.255390167236328,-0.03632086142897606,854013.25,0.0609112644391335,4158.0,0.015784471994975027
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095907_0353_D.JPG,3.7948415279388428,91.3460464477539,86.96480560302734,61.24254608154297,21.340911865234375,27.360151290893555,-0.036703769117593765,760300.5,0.0522686578882863,3986.0,0.014845688941998345
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095909_0354_D.JPG,3.7831790447235107,96.62169647216797,92.20195770263672,65.4053955078125,22.376766204833984,28.186241149902344,-0.03466927632689476,812322.125,0.06831323536170604,4501.0,0.016923851763336092
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095911_0355_D.JPG,3.78485107421875,93.77539825439453,89.09412384033203,63.13854217529297,21.274311065673828,28.013839721679688,-0.03933087736368179,775201.125,0.05928643104452002,4342.0,0.01583301735760027
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095913_0356_D.JPG,3.7894513607025146,97.05599212646484,92.38928985595703,66.54021453857422,21.182395935058594,28.662073135375977,-0.03787488490343094,703307.5625,0.07001960007047216,4909.0,0.018972475641143488
